subject,culture,task_name,stimulus,trial_raw,trial_num,codeable,first_mention_focal,bckgrd_description,focal_description,coder
SS1651869017878,US,FD,media/images/free_description/02-bike.jpg,I saw a red bicycle parked next to a fence post. There was a patch of grass beyond the fence and a building in the background.,7,1,1,0,0,AT
SS1651869021473,US,FD,media/images/free_description/07-train-green.jpg,"The photo is of a green and yellow train on tracks. There is a city in the background, with many buildings. It is daytime and bright and seems sunny. ",1,1,1,0,0,AT
SS1651869021473,US,FD,media/images/free_description/03-plane.jpg,"It looks like a plane or more like a space shuttle, flying over a body of water. It is day time and there are many trees in the background. It seems like an old photo, with a sepia tint. ",2,1,1,0,0,AT
SS1651869021473,US,FD,media/images/free_description/01-boat-river.jpg,"A small boat tied up to the shore, some grass and buildings then the river or stream flowing behind. ",3,1,1,0,0,AT
SS1651869021473,US,FD,media/images/free_description/06-train-red.jpg,"There is a black and red locomotive train with the train station just behind, during the day. ",4,1,1,0,0,AT
SS1651869021473,US,FD,media/images/free_description/04-squirrel.jpg,"A squirrel at the forefront of the photo, on a tree branch facing the camera. It seems to be a college campus or library building in the background. You can see sidewalks and trees and lampposts ",5,1,1,0,0,AT
SS1651869021473,US,FD,media/images/free_description/05-tiger.jpg,"A tiger standing with its front paws on some rocks next to a stream, behind the tiger is some woods with dead leaves on the ground ",6,1,1,0,0,AT
SS1651869021473,US,FD,media/images/free_description/02-bike.jpg,"a red bike leaning on a chain, behind that is a green courtyard or lawn and then a grey building ",7,1,1,0,0,AT
SS1651869024622,US,FD,media/images/free_description/04-squirrel.jpg,There was a squirrel on a tree branch. His tail was fluffed up behind him.,1,1,1,0,0,AT
SS1651869024622,US,FD,media/images/free_description/02-bike.jpg,There was a red bicycle. It was in front of an expanse of lawn.,2,1,1,0,0,AT
SS1651869024622,US,FD,media/images/free_description/03-plane.jpg,There was a plane over some water. There was a building in the background.,3,1,1,0,0,AT
SS1651869024622,US,FD,media/images/free_description/06-train-red.jpg,There was a train with a red cowcatcher and red wheels.,4,1,1,0,0,AT
SS1651869024622,US,FD,media/images/free_description/01-boat-river.jpg,"There was a rowboat aground on a river, near a building.",5,1,1,0,0,AT
SS1651869024622,US,FD,media/images/free_description/07-train-green.jpg,There was a green locomotive on some tracks.,6,1,1,0,0,AT
SS1651869024622,US,FD,media/images/free_description/05-tiger.jpg,"There was a tiger by some water, with trees around.",7,1,1,0,0,AT
SS1651869038791,US,FD,media/images/free_description/07-train-green.jpg,It was a green train with yellow stripes. The train is coming out of a tunnel and is near other trains on tracks.,1,1,1,0,0,AT
SS1651869038791,US,FD,media/images/free_description/01-boat-river.jpg,"It is a small boat that has been placed on load off of a river. There are houses near the boat, and the boat is currently on grass.",2,1,1,0,0,AT
SS1651869038791,US,FD,media/images/free_description/05-tiger.jpg,"It is a tiger standing on a rock near a body of water. There is a tree next to the tiger, and the ground behind it is brownish and covered with leaves.",3,1,1,0,0,AT
SS1651869038791,US,FD,media/images/free_description/04-squirrel.jpg,It is a squirrel standing on a branch of a tree. Behind the squirrel is a road and some lampposts.,4,1,1,0,0,AT
SS1651869038791,US,FD,media/images/free_description/06-train-red.jpg,It is an old style red and black train in front of the building. The building is large and appears to have bricks and windows.,5,1,1,0,0,AT
SS1651869038791,US,FD,media/images/free_description/02-bike.jpg,"It is a red frame bicycle leaning against a post with a chain attached to said post. In the background, there is a lush green lawn.",6,1,1,0,0,AT
SS1651869038791,US,FD,media/images/free_description/03-plane.jpg,It is a military plane flying over a body of water. In the background you can see a white building and several green trees.,7,1,1,0,0,AT
SS1651869076619,US,FD,media/images/free_description/03-plane.jpg,A rocket ship was flying over the eiffel tower. In the foreground was a lake and lush ecology.,1,1,1,0,0,AT
SS1651869076619,US,FD,media/images/free_description/06-train-red.jpg,A red and black train was in front of a dilapidated building. It was on the rails and appears to be about to leave.,2,1,1,0,0,AT
SS1651869076619,US,FD,media/images/free_description/02-bike.jpg,A red bike in front of a public yard. In the back ground was a white building with a bunch of bikes leaning on it.,3,1,1,0,0,AT
SS1651869076619,US,FD,media/images/free_description/04-squirrel.jpg,A chubby squirrel sitting on a tree in what appears to be a public park.,4,1,1,0,0,AT
SS1651869076619,US,FD,media/images/free_description/05-tiger.jpg,"A tiger is standing on a rock near a creek. The tiger is looking to the left and seems out of place, as its in a place that has little trees.",5,1,1,0,0,AT
SS1651869076619,US,FD,media/images/free_description/01-boat-river.jpg,A boat is in a river and parked near land. The land is near a couple row of houses.,6,1,1,0,0,AT
SS1651869076619,US,FD,media/images/free_description/07-train-green.jpg,A green and yellow train is parked at a train yard.,7,1,1,0,0,AT
SS1651869096666,US,FD,media/images/free_description/06-train-red.jpg,An old fashioned train that was red and black and had the number 60 on it.,1,1,1,0,0,AT
SS1651869096666,US,FD,media/images/free_description/01-boat-river.jpg,A boat was pulled onto the side of the canal with a path leading up to a house. The boat was empty.,2,1,1,0,0,AT
SS1651869096666,US,FD,media/images/free_description/07-train-green.jpg,A green train with gold yellow paint and the number 2119 on it pulling out of a tunnel.,3,1,1,0,0,AT
SS1651869096666,US,FD,media/images/free_description/04-squirrel.jpg,A squirrel was on a tree branch with budding leaves on it with street lights behind it.,4,1,1,0,0,AT
SS1651869096666,US,FD,media/images/free_description/02-bike.jpg,A red bike was chained to a post with green lawn behind it.,5,1,1,0,0,AT
SS1651869096666,US,FD,media/images/free_description/03-plane.jpg,A jet was flying over water with a building with a spire in the foregound.,6,1,1,0,0,AT
SS1651869096666,US,FD,media/images/free_description/05-tiger.jpg,A tiger standing on a rock,7,1,1,0,0,AT
SS1651869107778,US,FD,media/images/free_description/04-squirrel.jpg,"I saw a squirrel that looked to be average size. He was sitting on a tree branch, it looked like a school was behind him.",1,1,1,0,0,AT
SS1651869107778,US,FD,media/images/free_description/02-bike.jpg,I saw a bike leaning against a fence like object. In the background was a lot of bikes leaning against a big white building.,2,1,1,0,0,AT
SS1651869107778,US,FD,media/images/free_description/01-boat-river.jpg,I saw an old 80s grainy picture of a boat that appeared to be on a creek. The water was shallow and there was small structures to the side.,3,1,1,0,0,AT
SS1651869107778,US,FD,media/images/free_description/03-plane.jpg,I saw a plane flying over a lake or river. There was some sort of ancient looking structure in the background,4,1,1,0,0,AT
SS1651869107778,US,FD,media/images/free_description/05-tiger.jpg,"A tiger is looking to its side in the woods. It is standing on a rock, I presume it just drank some water from the river.",5,1,1,0,0,AT
SS1651869107778,US,FD,media/images/free_description/06-train-red.jpg,"An old red and black steam train leaving the train station. The picture looks old and fancy, like it is a business card or something.",6,1,1,0,0,AT
SS1651869107778,US,FD,media/images/free_description/07-train-green.jpg,A green and yellow engine train. the sky was clear and there was about 3 buildings in the back.,7,1,1,0,0,AT
SS1651869115143,US,FD,media/images/free_description/04-squirrel.jpg,I saw a cute squirrel at a park. The park looked peaceful and not very busy but the main thing was the squirrel really close to the camera.,1,1,1,0,0,AT
SS1651869115143,US,FD,media/images/free_description/02-bike.jpg,I saw a red bike sitting against a chain-link fence. On the other side of the fence was a really green and well-kept lawn.,2,1,1,0,0,AT
SS1651869115143,US,FD,media/images/free_description/01-boat-river.jpg,I saw a really long river stretching through a forest/grassland biome. There was also a wooden boat washed up/docked on the side of the river.,3,1,0,0,0,AT
SS1651869115143,US,FD,media/images/free_description/06-train-red.jpg,I saw a black and red train sitting in front of a building. The style of the building and train makes me think that it is in London.,4,1,1,0,0,AT
SS1651869115143,US,FD,media/images/free_description/03-plane.jpg,I saw a jet flying over a lake of some sort. There was also a pointed building way in the background.,5,1,1,0,0,AT
SS1651869115143,US,FD,media/images/free_description/07-train-green.jpg,I saw a green train on the tracks and a residential building in the background.,6,1,1,0,0,AT
SS1651869115143,US,FD,media/images/free_description/05-tiger.jpg,"I saw a tiger by the river looking to drink some water. His head was turned to his side, probably heard something.",7,1,1,0,0,AT
SS1651869117517,US,FD,media/images/free_description/05-tiger.jpg,I saw a tiger. It was standing by a stream in the woods.,1,1,1,0,0,AT
SS1651869117517,US,FD,media/images/free_description/03-plane.jpg,I saw an airplane. It was flying over water and there was a large building in the background.,2,1,1,0,0,AT
SS1651869117517,US,FD,media/images/free_description/06-train-red.jpg,I saw a train. It was black and red.,3,1,1,0,0,AT
SS1651869117517,US,FD,media/images/free_description/01-boat-river.jpg,I saw a boat in a canal. It was docked in front of a house.,4,1,1,0,0,AT
SS1651869117517,US,FD,media/images/free_description/07-train-green.jpg,I saw a train coming out of a tunnel. The train was green.,5,1,1,0,0,AT
SS1651869117517,US,FD,media/images/free_description/04-squirrel.jpg,I saw a squirrel. It was in a tree across the street from a large building.,6,1,1,0,0,AT
SS1651869117517,US,FD,media/images/free_description/02-bike.jpg,I saw a red bike. It was on a sidewalk.,7,1,1,0,0,AT
SS1651869119140,US,FD,media/images/free_description/02-bike.jpg,I saw a red bike and a black fence behind it. There was also green grass.,1,1,1,0,0,AT
SS1651869119140,US,FD,media/images/free_description/05-tiger.jpg,I was a tiger standing on some rocks. It was near the water and leaves were all around the background.,2,1,1,0,0,AT
SS1651869119140,US,FD,media/images/free_description/01-boat-river.jpg,I saw a boat in the water. There were houses and green trees in the background.,3,1,1,0,0,AT
SS1651869119140,US,FD,media/images/free_description/04-squirrel.jpg,I saw a squirrel in a tree up close. I could see a street and lampposts in the background.,4,1,1,0,0,AT
SS1651869119140,US,FD,media/images/free_description/06-train-red.jpg,I saw a red and black train. The ground was cement and there were brick structures behind it.,5,1,1,0,0,AT
SS1651869119140,US,FD,media/images/free_description/07-train-green.jpg,I saw a subway on its tracks. There was a blue sky and stones on the ground.,6,1,1,0,0,AT
SS1651869119140,US,FD,media/images/free_description/03-plane.jpg,A plane flying over water. There were trees and a building in the background.,7,1,1,0,0,AT
SS1651869128913,US,FD,media/images/free_description/07-train-green.jpg,It's a forest green train. It's currently stopped at a station.,1,1,1,0,0,AT
SS1651869128913,US,FD,media/images/free_description/01-boat-river.jpg,"There's a river in the center of the picture, with some houses built alongside of it. There's an empty boat sitting alongside the shore.",2,1,0,0,0,AT
SS1651869128913,US,FD,media/images/free_description/05-tiger.jpg,Tiger,3,1,1,0,0,AT
SS1651869128913,US,FD,media/images/free_description/04-squirrel.jpg,There's a tiger standing next to a river,4,0,1,0,0,AT
SS1651869128913,US,FD,media/images/free_description/02-bike.jpg,A squirrel is hanging out in a tree,5,0,1,0,0,AT
SS1651869128913,US,FD,media/images/free_description/03-plane.jpg,A bike is locked up on a post next to a lawn. There's a building in the background.,6,0,1,0,0,AT
SS1651869128913,US,FD,media/images/free_description/06-train-red.jpg,There's a jet flying over a body of water. There's a building in the background.,7,0,1,0,0,AT
SS1651869192697,US,FD,media/images/free_description/06-train-red.jpg,Big black and red train on an empty platform. The train is black with red accents. The wheels are red. ,1,1,1,0,0,AT
SS1651869192697,US,FD,media/images/free_description/03-plane.jpg,"A cross between an airplane and space ship flying over a wetland area. There is a temple in the background.
",2,1,1,0,0,AT
